count,date,timeInterval,movement,lane,approach,movementType,dayOfTheWeek,class
3,"2024-05-03","10:00 PM - 10:04 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-07-26","10:00 PM - 10:04 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:15 PM - 10:19 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","10:15 PM - 10:19 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","10:15 PM - 10:19 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:20 PM - 10:24 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
4,"2024-05-03","10:20 PM - 10:24 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:20 PM - 10:24 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-05-03","10:30 PM - 10:34 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:30 PM - 10:34 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:35 PM - 10:39 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","10:35 PM - 10:39 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:40 PM - 10:44 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:40 PM - 10:44 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-08-02","10:40 PM - 10:44 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:45 PM - 10:49 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:45 PM - 10:49 PM","Lane 1 - NB, TH","1","NB","TH","Friday","single_unit_truck"
1,"2024-05-03","10:45 PM - 10:49 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:50 PM - 10:54 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","10:50 PM - 10:54 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","10:50 PM - 10:54 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
2,"2024-05-03","11:00 PM - 11:04 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","11:00 PM - 11:04 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","11:00 PM - 11:04 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:05 PM - 11:09 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:05 PM - 11:09 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:10 PM - 11:14 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:10 PM - 11:14 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:15 PM - 11:19 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
2,"2024-05-03","11:15 PM - 11:19 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-08-16","11:15 PM - 11:19 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:20 PM - 11:24 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:25 PM - 11:29 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:35 PM - 11:39 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
3,"2024-05-03","11:45 PM - 11:49 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:45 PM - 11:49 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-31","11:45 PM - 11:49 PM","Lane 2 - NB, TH","2","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:50 PM - 11:54 PM","Lane 1 - NB, TH","1","NB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:50 PM - 11:54 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-03","11:55 PM - 11:59 PM","Lane 1 - SB, TH","1","SB","TH","Friday","passenger_vehicle"
1,"2024-05-04","12:00 AM - 12:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:00 AM - 12:04 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:05 AM - 12:09 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:05 AM - 12:09 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:10 AM - 12:14 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","single_unit_truck"
1,"2024-05-04","12:15 AM - 12:19 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-08-24","12:15 AM - 12:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:20 AM - 12:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:25 AM - 12:29 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","12:25 AM - 12:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-08-10","12:30 AM - 12:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:30 AM - 12:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-06-29","12:35 AM - 12:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-08-10","12:40 AM - 12:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","12:40 AM - 12:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-07-06","12:40 AM - 12:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-07-27","12:45 AM - 12:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-06-29","12:45 AM - 12:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","12:50 AM - 12:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","01:00 AM - 01:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","01:05 AM - 01:09 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","01:10 AM - 01:14 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-08-10","01:15 AM - 01:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","01:35 AM - 01:39 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","01:35 AM - 01:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-08-10","01:35 AM - 01:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-08-17","01:45 AM - 01:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","02:00 AM - 02:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-08-24","02:30 AM - 02:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","02:50 AM - 02:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","02:55 AM - 02:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-08-17","03:20 AM - 03:24 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-07-20","03:35 AM - 03:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-08-10","03:50 AM - 03:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","03:50 AM - 03:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-07-13","04:15 AM - 04:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:20 AM - 05:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:25 AM - 05:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","05:35 AM - 05:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:40 AM - 05:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","05:40 AM - 05:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:45 AM - 05:49 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:45 AM - 05:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","05:50 AM - 05:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","05:50 AM - 05:54 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","05:55 AM - 05:59 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:00 AM - 06:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:05 AM - 06:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","bus"
3,"2024-05-04","06:10 AM - 06:14 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:15 AM - 06:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:15 AM - 06:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
2,"2024-05-04","06:15 AM - 06:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:20 AM - 06:24 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:20 AM - 06:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:20 AM - 06:24 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","06:25 AM - 06:29 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:25 AM - 06:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","06:30 AM - 06:34 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:35 AM - 06:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:35 AM - 06:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","bus"
1,"2024-05-04","06:35 AM - 06:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","06:40 AM - 06:44 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","06:40 AM - 06:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:40 AM - 06:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
2,"2024-05-04","06:40 AM - 06:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","06:45 AM - 06:49 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","06:45 AM - 06:49 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","06:50 AM - 06:54 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","06:50 AM - 06:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","06:55 AM - 06:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","06:55 AM - 06:59 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:00 AM - 07:04 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","07:00 AM - 07:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","07:05 AM - 07:09 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:05 AM - 07:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
2,"2024-05-04","07:05 AM - 07:09 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:10 AM - 07:14 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:15 AM - 07:19 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:15 AM - 07:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:15 AM - 07:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","07:20 AM - 07:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:20 AM - 07:24 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","07:25 AM - 07:29 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:25 AM - 07:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:25 AM - 07:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","single_unit_truck"
1,"2024-05-04","07:30 AM - 07:34 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:30 AM - 07:34 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","single_unit_truck"
3,"2024-05-04","07:30 AM - 07:34 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:30 AM - 07:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:35 AM - 07:39 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
9,"2024-05-04","07:35 AM - 07:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-06-29","07:35 AM - 07:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:35 AM - 07:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
7,"2024-05-04","07:40 AM - 07:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","07:40 AM - 07:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:45 AM - 07:49 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:45 AM - 07:49 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:45 AM - 07:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:50 AM - 07:54 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-06-01","07:50 AM - 07:54 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","07:50 AM - 07:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:50 AM - 07:54 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","07:55 AM - 07:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","07:55 AM - 07:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","articulated_truck"
1,"2024-05-04","07:55 AM - 07:59 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:00 AM - 08:04 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","articulated_truck"
6,"2024-05-04","08:00 AM - 08:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:05 AM - 08:09 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
7,"2024-05-04","08:05 AM - 08:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:05 AM - 08:09 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","08:10 AM - 08:14 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
7,"2024-05-04","08:10 AM - 08:14 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","08:15 AM - 08:19 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","08:15 AM - 08:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:15 AM - 08:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
1,"2024-05-04","08:15 AM - 08:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:20 AM - 08:24 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:20 AM - 08:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:20 AM - 08:24 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","08:25 AM - 08:29 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","08:25 AM - 08:29 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:30 AM - 08:34 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
8,"2024-05-04","08:30 AM - 08:34 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:30 AM - 08:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-07-27","08:30 AM - 08:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:35 AM - 08:39 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
7,"2024-05-04","08:35 AM - 08:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:35 AM - 08:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:40 AM - 08:44 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","08:40 AM - 08:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:40 AM - 08:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","08:45 AM - 08:49 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","08:45 AM - 08:49 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","08:45 AM - 08:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","08:50 AM - 08:54 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
8,"2024-05-04","08:50 AM - 08:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:50 AM - 08:54 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:55 AM - 08:59 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
6,"2024-05-04","08:55 AM - 08:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","08:55 AM - 08:59 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:00 AM - 09:04 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:00 AM - 09:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:00 AM - 09:04 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:05 AM - 09:09 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
9,"2024-05-04","09:05 AM - 09:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:05 AM - 09:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
4,"2024-05-04","09:05 AM - 09:09 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","09:10 AM - 09:14 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:10 AM - 09:14 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
7,"2024-05-04","09:15 AM - 09:19 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:15 AM - 09:19 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:20 AM - 09:24 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","single_unit_truck"
2,"2024-05-04","09:20 AM - 09:24 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:20 AM - 09:24 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:25 AM - 09:29 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
8,"2024-05-04","09:25 AM - 09:29 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
2,"2024-05-04","09:30 AM - 09:34 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
8,"2024-05-04","09:30 AM - 09:34 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:30 AM - 09:34 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","articulated_truck"
2,"2024-05-04","09:30 AM - 09:34 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","09:35 AM - 09:39 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
11,"2024-05-04","09:35 AM - 09:39 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:35 AM - 09:39 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:40 AM - 09:44 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:40 AM - 09:44 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
3,"2024-05-04","09:40 AM - 09:44 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:45 AM - 09:49 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
8,"2024-05-04","09:45 AM - 09:49 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:45 AM - 09:49 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:50 AM - 09:54 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","09:50 AM - 09:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:50 AM - 09:54 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","single_unit_truck"
4,"2024-05-04","09:50 AM - 09:54 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
6,"2024-05-04","09:55 AM - 09:59 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
13,"2024-05-04","09:55 AM - 09:59 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","09:55 AM - 09:59 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
6,"2024-05-04","10:00 AM - 10:04 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","10:00 AM - 10:04 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","single_unit_truck"
7,"2024-05-04","10:00 AM - 10:04 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
1,"2024-05-04","10:00 AM - 10:04 AM","Lane 1 - SB, TH","1","SB","TH","Saturday","passenger_vehicle"
5,"2024-05-04","10:05 AM - 10:09 AM","Lane 1 - NB, TH","1","NB","TH","Saturday","passenger_vehicle"
4,"2024-05-04","10:05 AM - 10:09 AM","Lane 2 - NB, TH","2","NB","TH","Saturday","passenger_vehicle"
