APN,Id,bonus_unit
034-295-006,0,Yes
034-665-017,,No
034-294-007,0,Yes
034-561-002,,No
034-131-007,0,Yes
034-665-009,,No
034-551-016,,No
034-551-015,,No
034-361-005,,No
034-361-007,,No
034-294-018,0,Yes
034-131-008,0,Yes
034-132-007,0,Yes
034-621-001,,No
034-562-008,,No
034-132-021,0,Yes
034-171-016,,No
034-171-014,,No
034-593-001,0,Yes
034-562-006,,No
034-562-005,,No
034-622-004,,No
034-552-005,,No
034-103-007,0,Yes
034-821-007,0,Yes
034-622-003,,No
034-362-012,,No
034-132-011,0,Yes
034-171-006,,No
034-821-019,0,Yes
034-592-004,,No
034-105-001,0,Yes
034-313-004,0,Yes
034-592-006,0,Yes
034-132-016,0,Yes
034-363-008,,No
034-106-002,0,Yes
034-363-009,,No
034-155-001,0,Yes
034-313-005,0,Yes
034-322-005,0,Yes
034-822-004,0,Yes
034-313-007,0,Yes
034-172-012,,No
034-162-002,,No
034-822-003,0,Yes
034-592-015,0,Yes
034-172-018,,No
034-161-007,,No
034-341-001,0,Yes
034-491-015,0,Yes
034-341-002,0,Yes
034-142-002,0,Yes
034-341-003,0,Yes
034-152-005,,No
034-142-001,0,Yes
034-602-009,0,Yes
034-623-005,,No
034-481-026,0,Yes
034-331-007,0,Yes
034-152-024,,No
034-623-003,,No
034-331-008,0,Yes
034-162-007,,No
034-481-001,0,Yes
034-161-028,,No
034-491-007,0,Yes
034-141-011,0,Yes
034-631-020,,No
034-153-008,,No
034-153-006,,No
034-161-019,,No
034-181-002,0,Yes
034-631-022,,No
034-162-011,,No
034-343-013,0,Yes
034-631-005,,No
034-153-013,,No
034-601-007,0,Yes
034-162-013,,No
034-191-004,0,Yes
034-070-004,0,Yes
034-192-011,0,Yes
034-192-009,0,Yes
034-162-017,,No
034-162-020,,No
034-162-021,,No
034-350-010,0,Yes
034-333-006,0,Yes
034-334-003,0,Yes
034-192-002,0,Yes
034-193-001,0,Yes
034-642-001,0,Yes
035-030-021,,No
034-601-010,0,Yes
035-134-001,0,Yes
035-262-004,0,Yes
035-262-001,0,Yes
035-133-009,0,Yes
035-262-005,0,Yes
034-641-012,0,Yes
034-641-011,0,Yes
035-133-007,0,Yes
035-211-002,0,Yes
035-133-005,0,Yes
035-262-007,0,Yes
035-223-002,0,Yes
035-263-003,0,Yes
035-142-006,0,Yes
035-211-013,0,Yes
035-211-012,0,Yes
035-144-009,0,Yes
035-212-001,0,Yes
035-070-001,0,Yes
035-144-008,0,Yes
034-300-010,0,Yes
035-212-008,0,Yes
035-070-003,0,Yes
035-151-006,,No
035-171-002,0,Yes
035-142-013,0,Yes
035-232-003,0,Yes
035-145-005,0,Yes
035-151-015,,No
035-232-004,0,Yes
035-151-002,0,Yes
035-030-019,0,Yes
035-171-006,0,Yes
035-234-002,0,Yes
035-162-012,,No
035-234-004,0,Yes
035-171-009,0,Yes
035-172-014,0,Yes
035-172-005,0,Yes
035-233-025,0,Yes
035-171-011,0,Yes
035-010-006,0,Yes
035-010-023,0,Yes
035-233-007,0,Yes
035-233-021,0,Yes
020-010-001,,No
035-182-004,0,Yes
035-234-013,0,Yes
035-233-019,0,Yes
035-231-020,0,Yes
035-182-006,0,Yes
035-234-016,0,Yes
035-242-001,0,Yes
035-193-001,,No
020-080-003,,No
035-020-005,0,Yes
035-242-017,0,Yes
035-191-003,0,Yes
020-130-009,,No
035-242-015,0,Yes
035-100-003,0,Yes
035-241-008,0,Yes
035-244-009,0,Yes
035-244-008,0,Yes
020-090-002,,No
035-100-008,0,Yes
035-246-008,,No
035-245-006,,No
035-245-010,,No
020-140-002,,No
035-110-001,,No
035-110-002,,No
020-150-005,,No
020-150-002,,No
020-110-014,,No
035-281-009,,No
035-281-005,,No
020-160-003,,No
035-291-004,,No
035-271-010,,No
035-271-002,,No
035-294-016,,No
035-110-006,,No
035-293-014,,No
035-294-014,,No
035-295-003,,No
035-272-016,,No
035-293-019,,No
035-295-004,,No
020-160-013,,No
035-272-029,,No
035-273-015,,No
035-272-009,,No
035-293-010,,No
020-170-004,,No
020-170-001,,No
035-251-007,,No
035-293-009,,No
020-180-002,,No
035-284-016,,No
035-293-008,,No
035-273-025,,No
035-294-026,,No
035-295-010,,No
035-252-013,,No
035-295-011,,No
035-293-006,,No
035-285-010,,No
020-190-005,,No
035-272-025,,No
020-190-010,,No
035-272-026,,No
035-285-004,,No
035-120-007,,No
035-296-011,,No
035-285-013,,No
035-271-023,,No
035-252-017,,No
035-271-024,,No
035-285-002,,No
020-190-015,,No
035-271-026,,No
035-286-015,,No
035-286-010,,No
035-286-011,,No
036-020-003,,No
020-200-003,,No
036-020-001,,No
020-200-006,,No
035-253-006,,No
036-613-002,,No
036-611-007,,No
036-611-011,,No
036-100-003,,No
036-611-012,,No
036-080-003,,No
036-611-018,,No
036-090-001,,No
036-600-002,,No
036-110-006,,No
036-621-005,,No
036-120-004,,No
036-600-006,,No
036-600-005,,No
036-130-001,,No
036-622-002,,No
036-621-019,,No
036-621-020,,No
036-180-009,,No
036-190-003,,No
036-530-013,,No
036-190-005,,No
036-412-003,,No
036-431-005,,No
036-431-004,,No
036-412-001,,No
036-421-015,,No
036-431-011,,No
036-380-024,,No
036-310-001,,No
036-423-006,,No
036-422-002,,No
036-432-003,,No
036-582-007,,No
036-350-053,,No
036-581-005,,No
036-582-013,,No
036-424-002,,No
036-424-005,,No
036-581-001,,No
036-380-021,,No
036-380-029,,No
036-520-001,,No
036-573-018,,No
036-573-014,,No
036-572-006,,No
036-573-012,,No
036-641-009,,No
036-572-010,,No
036-573-007,,No
036-572-013,,No
036-571-002,,No
036-572-001,,No
036-563-010,,No
036-562-010,,No
036-563-004,,No
036-563-003,,No
036-552-004,,No
036-551-004,,No
036-554-007,,No
036-551-002,,No
036-552-014,,No
036-552-001,,No
036-546-005,,No
036-240-005,,No
036-542-005,,No
036-543-004,,No
036-545-003,,No
036-542-002,,No
036-543-001,,No
036-542-001,,No
036-473-002,,No
036-471-010,,No
036-472-006,,No
036-401-012,,No
036-260-006,,No
036-401-017,,No
036-401-015,,No
036-391-016,,No
036-270-001,,No
036-270-002,,No
036-391-003,,No
036-270-007,,No
036-462-010,,No
036-462-007,,No
036-492-001,,No
036-451-009,,No
036-451-010,,No
036-492-004,,No
036-481-014,,No
036-370-016,,No
036-370-012,,No
036-370-007,,No
036-280-007,,No
036-290-014,,No
036-290-002,,No
023-181-026,0,Yes
023-191-018,0,Yes
023-201-074,0,Yes
032-371-039,0,Yes
033-434-014,,No
034-542-013,,No
034-681-005,,No
034-701-008,,No
033-782-005,,No
022-141-022,,No
026-062-020,0,Yes
015-420-016,0,Yes
015-420-012,0,Yes
015-420-009,0,Yes
031-103-028,0,Yes
029-601-002,0,Yes
015-313-043,0,Yes
027-690-005,0,Yes
027-690-007,0,Yes
031-134-025,0,Yes
034-323-015,0,Yes
080-114-028,,No
021-321-026,,No
026-152-012,0,Yes
025-441-018,,No
029-096-010,0,Yes
029-096-014,0,Yes
029-105-023,0,Yes
023-101-033,,No
029-096-016,0,Yes
023-801-020,0,Yes
023-392-047,0,Yes
027-231-045,0,Yes
036-541-015,,No
034-515-019,,No
027-071-030,0,Yes
036-051-003,,No
010-210-006,,No
010-230-002,,No
010-250-006,,No
019-110-001,,No
021-210-013,,No
034-283-027,0,Yes
023-940-001,0,Yes
022-171-075,,No
026-081-024,0,Yes
029-441-019,0,Yes
029-470-007,0,Yes
017-061-009,,No
029-480-001,0,Yes
029-480-009,0,Yes
021-220-005,,No
030-331-002,,No
036-041-005,,No
023-512-018,0,Yes
031-086-004,0,Yes
037-010-042,,No
037-010-047,,No
014-324-008,0,Yes
029-091-028,0,Yes
023-192-008,0,Yes
034-231-018,0,Yes
029-442-009,0,Yes
018-090-082,,No
032-141-030,0,Yes
032-192-007,0,Yes
032-141-035,0,Yes
081-042-027,,No
023-625-027,0,Yes
034-473-025,,No
027-700-003,0,Yes
017-021-029,,No
027-144-029,0,Yes
027-010-029,0,Yes
027-710-003,0,Yes
015-104-021,0,Yes
034-331-033,0,Yes
025-881-011,,No
027-084-031,0,Yes
026-111-022,0,Yes
031-390-003,0,Yes
021-331-017,,No
031-093-030,0,Yes
025-375-029,0,Yes
026-082-013,0,Yes
029-362-017,0,Yes
026-290-001,0,Yes
032-490-001,0,Yes
032-490-004,0,Yes
036-544-014,,No
032-500-005,0,Yes
031-044-009,0,Yes
029-604-027,0,Yes
027-730-003,0,Yes
034-734-027,,No
031-094-031,0,Yes
033-882-017,,No
027-351-008,0,Yes
026-031-014,0,Yes
016-251-012,,No
023-221-067,0,Yes
022-171-077,,No
022-122-020,,No
034-113-004,0,Yes
022-171-072,,No
034-183-009,0,Yes
018-051-001,,No
019-071-004,,No
029-103-020,0,Yes
023-511-020,0,Yes
026-086-006,0,Yes
033-737-007,,No
026-040-003,0,Yes
023-491-030,0,Yes
034-284-029,0,Yes
014-180-001,,No
036-300-001,,No
027-170-002,0,Yes
031-290-034,0,Yes
025-041-020,0,Yes
025-382-013,0,Yes
031-410-001,0,Yes
031-053-011,0,Yes
015-031-008,0,Yes
032-510-003,0,Yes
032-510-006,0,Yes
028-171-021,0,Yes
026-190-003,0,Yes
030-581-014,0,Yes
025-041-019,0,Yes
031-165-022,0,Yes
021-031-034,,No
035-010-032,0,Yes
021-241-005,,No
016-332-042,,No
016-211-017,,No
018-320-013,,No
025-224-019,0,Yes
031-020-050,0,Yes
027-361-016,0,Yes
025-225-031,0,Yes
029-371-021,0,Yes
026-139-045,0,Yes
021-321-036,,No
026-048-023,0,Yes
029-060-004,0,Yes
027-040-044,0,Yes
027-690-018,0,Yes
029-402-035,0,Yes
031-061-023,0,Yes
015-104-023,0,Yes
016-410-015,,No
080-162-020,,No
028-221-030,0,Yes
033-661-025,,No
022-344-028,,No
026-310-003,0,Yes
880-263-092,,No
880-273-065,,No
880-266-057,,No
880-357-006,,No
015-351-016,0,Yes
025-701-022,0,Yes
025-702-013,0,Yes
027-411-020,0,Yes
027-411-024,0,Yes
027-421-022,0,Yes
027-421-021,0,Yes
025-701-016,0,Yes
032-371-023,0,Yes
027-421-020,0,Yes
027-431-004,0,Yes
027-431-018,0,Yes
032-381-012,0,Yes
027-641-032,0,Yes
032-381-014,0,Yes
032-381-017,0,Yes
027-652-008,0,Yes
027-641-009,0,Yes
027-631-013,0,Yes
027-641-017,0,Yes
032-371-026,0,Yes
032-371-035,0,Yes
027-641-021,0,Yes
027-641-031,0,Yes
027-631-026,0,Yes
027-631-028,0,Yes
025-930-003,0,Yes
025-930-019,0,Yes
029-510-014,0,Yes
029-510-012,0,Yes
032-401-019,0,Yes
015-400-010,0,Yes
031-380-001,0,Yes
025-930-033,0,Yes
025-930-026,0,Yes
032-402-011,0,Yes
023-880-002,0,Yes
025-920-014,0,Yes
023-840-016,0,Yes
023-840-002,0,Yes
023-850-021,0,Yes
025-920-044,0,Yes
025-920-031,0,Yes
025-920-050,0,Yes
031-370-015,0,Yes
032-390-007,0,Yes
032-390-003,0,Yes
032-391-002,0,Yes
032-391-018,0,Yes
032-420-018,0,Yes
032-440-005,0,Yes
032-440-014,0,Yes
031-370-008,0,Yes
032-390-001,0,Yes
032-390-030,0,Yes
032-391-023,0,Yes
032-402-027,0,Yes
032-411-093,0,Yes
015-400-013,0,Yes
023-880-012,0,Yes
025-920-066,0,Yes
025-920-032,0,Yes
027-680-012,0,Yes
031-370-012,0,Yes
031-370-009,0,Yes
032-390-075,0,Yes
032-391-013,0,Yes
032-411-075,0,Yes
032-420-011,0,Yes
032-440-018,0,Yes
031-380-006,0,Yes
032-410-052,0,Yes
032-420-007,0,Yes
015-400-009,0,Yes
023-840-027,0,Yes
023-840-014,0,Yes
025-920-068,0,Yes
025-920-038,0,Yes
031-370-005,0,Yes
032-390-011,0,Yes
032-390-024,0,Yes
032-391-024,0,Yes
032-391-028,0,Yes
032-402-044,0,Yes
032-460-005,0,Yes
029-620-006,0,Yes
029-630-027,0,Yes
029-620-008,0,Yes
029-630-009,0,Yes
029-630-025,0,Yes
029-661-011,0,Yes
029-650-007,0,Yes
029-661-001,0,Yes
029-661-015,0,Yes
028-340-008,0,Yes
028-340-017,0,Yes
029-710-012,0,Yes
028-340-002,0,Yes
029-670-001,0,Yes
029-710-002,0,Yes
029-710-017,0,Yes
023-830-002,0,Yes
023-830-017,0,Yes
023-830-024,0,Yes
023-830-022,0,Yes
023-830-031,0,Yes
029-095-030,0,Yes
031-213-003,,No
094-340-010,0,Yes
094-340-003,0,Yes
094-340-002,0,Yes
036-160-001,,No
036-170-005,,No
036-170-012,,No
025-041-023,0,Yes
881-035-002,,No
094-420-021,0,Yes
093-416-005,0,Yes
093-416-010,0,Yes
093-416-001,0,Yes
093-414-011,0,Yes
093-420-051,0,Yes
093-420-049,0,Yes
093-420-048,0,Yes
093-430-008,0,Yes
093-500-040,0,Yes
093-490-017,0,Yes
093-500-059,0,Yes
093-430-011,0,Yes
095-490-017,0,Yes
095-490-020,0,Yes
098-340-010,0,Yes
098-010-032,0,Yes
098-010-030,0,Yes
094-533-001,,No
095-490-015,0,Yes
095-490-026,0,Yes
095-510-034,0,Yes
095-510-033,0,Yes
094-430-034,0,Yes
094-370-030,0,Yes
094-360-004,0,Yes
094-310-007,0,Yes
094-310-010,0,Yes
094-310-013,0,Yes
093-411-012,0,Yes
094-531-012,,No
094-531-011,,No
094-532-014,,No
094-536-012,,No
094-520-005,0,Yes
094-520-009,0,Yes
094-520-011,0,Yes
094-410-010,0,Yes
094-390-002,0,Yes
094-390-005,0,Yes
094-490-045,0,Yes
094-430-033,0,Yes
094-430-041,0,Yes
094-430-042,0,Yes
093-560-011,0,Yes
093-415-005,0,Yes
093-411-009,0,Yes
093-415-010,0,Yes
093-411-007,0,Yes
093-420-018,0,Yes
093-550-010,0,Yes
093-550-005,0,Yes
093-500-036,0,Yes
093-490-025,0,Yes
093-500-042,0,Yes
093-490-032,0,Yes
093-490-007,0,Yes
093-490-006,0,Yes
094-320-005,0,Yes
094-350-025,0,Yes
094-350-022,0,Yes
094-320-007,0,Yes
094-280-030,0,Yes
094-320-013,0,Yes
094-280-013,0,Yes
094-280-024,0,Yes
094-490-059,0,Yes
094-531-001,,No
094-536-008,,No
094-532-023,,No
094-536-004,,No
094-390-013,0,Yes
094-390-012,0,Yes
094-420-031,0,Yes
094-480-019,0,Yes
094-480-020,0,Yes
093-570-024,0,Yes
093-570-021,0,Yes
093-570-009,0,Yes
093-430-001,0,Yes
093-441-016,0,Yes
093-430-027,0,Yes
097-241-014,0,Yes
094-532-025,,No
094-535-013,,No
097-241-012,0,Yes
097-241-019,0,Yes
097-241-022,0,Yes
097-241-025,0,Yes
094-380-016,0,Yes
094-380-017,0,Yes
094-290-011,0,Yes
094-330-008,0,Yes
094-330-005,0,Yes
093-570-011,0,Yes
094-500-005,0,Yes
094-500-024,0,Yes
094-500-017,0,Yes
093-414-016,0,Yes
094-535-025,,No
094-532-029,,No
093-500-074,0,Yes
093-430-036,0,Yes
093-441-038,0,Yes
094-380-011,0,Yes
094-340-015,0,Yes
094-480-017,0,Yes
093-570-013,0,Yes
093-416-019,0,Yes
093-420-001,0,Yes
093-420-035,0,Yes
093-420-045,0,Yes
093-430-030,0,Yes
093-441-019,0,Yes
093-441-024,0,Yes
093-441-032,0,Yes
093-441-030,0,Yes
085-400-026,0,Yes
094-290-001,0,Yes
098-350-006,0,Yes
098-350-004,0,Yes
094-535-005,,No
083-360-041,0,Yes
083-500-004,0,Yes
083-500-007,0,Yes
095-490-044,0,Yes
095-490-023,0,Yes
094-480-006,0,Yes
094-360-013,0,Yes
094-370-022,0,Yes
094-370-026,0,Yes
094-370-010,0,Yes
093-416-027,0,Yes
094-534-025,,No
094-534-010,,No
094-533-013,,No
094-534-004,,No
094-534-003,,No
111-070-017,0,Yes
111-100-003,,No
117-220-037,0,Yes
117-220-038,0,Yes
117-080-003,0,Yes
117-240-013,0,Yes
093-490-029,0,Yes
093-500-033,0,Yes
093-390-016,0,Yes
093-510-006,0,Yes
093-500-017,0,Yes
093-500-023,0,Yes
093-490-039,0,Yes
093-480-027,0,Yes
093-530-018,0,Yes
093-510-005,0,Yes
093-530-010,0,Yes
093-530-001,0,Yes
116-170-055,0,Yes
093-540-014,0,Yes
093-590-012,0,Yes
111-260-024,0,Yes
111-260-025,0,Yes
111-260-016,0,Yes
116-190-018,0,Yes
116-190-020,0,Yes
090-390-011,0,Yes
117-080-046,0,Yes
117-080-051,0,Yes
111-260-014,0,Yes
111-250-033,0,Yes
111-260-011,0,Yes
111-250-015,0,Yes
111-250-040,0,Yes
093-530-011,0,Yes
093-520-003,0,Yes
093-520-002,0,Yes
093-620-059,0,Yes
093-620-062,0,Yes
093-620-042,0,Yes
116-130-002,0,Yes
093-540-025,0,Yes
093-460-015,0,Yes
093-460-014,0,Yes
093-480-042,0,Yes
093-480-040,0,Yes
093-480-033,0,Yes
093-480-005,0,Yes
093-400-003,0,Yes
116-130-013,0,Yes
116-150-041,0,Yes
116-130-015,0,Yes
111-240-025,0,Yes
111-220-018,0,Yes
111-220-012,0,Yes
111-220-008,0,Yes
111-220-006,0,Yes
093-620-069,0,Yes
093-620-071,0,Yes
094-350-016,0,Yes
094-350-013,0,Yes
094-350-008,0,Yes
094-500-028,0,Yes
094-500-027,0,Yes
093-413-006,0,Yes
111-250-051,0,Yes
111-250-052,0,Yes
111-250-058,0,Yes
111-100-022,0,Yes
090-380-002,0,Yes
090-380-013,0,Yes
090-380-016,0,Yes
093-560-017,0,Yes
093-413-004,0,Yes
093-414-040,0,Yes
093-414-038,0,Yes
093-460-010,0,Yes
111-220-005,0,Yes
093-400-035,0,Yes
093-400-005,0,Yes
090-330-022,0,Yes
090-330-021,0,Yes
116-120-010,0,Yes
111-220-003,0,Yes
111-240-017,0,Yes
111-230-005,0,Yes
111-200-019,0,Yes
111-230-028,0,Yes
093-400-027,0,Yes
093-400-013,0,Yes
093-400-015,0,Yes
093-400-023,0,Yes
093-530-038,0,Yes
117-210-061,0,Yes
117-220-009,0,Yes
117-210-029,0,Yes
090-250-058,0,Yes
090-250-046,0,Yes
116-200-018,0,Yes
116-200-004,0,Yes
116-170-096,0,Yes
093-620-013,0,Yes
093-620-012,0,Yes
090-330-013,0,Yes
090-410-008,0,Yes
093-580-016,0,Yes
111-230-011,0,Yes
111-100-011,0,Yes
111-100-017,,No
111-080-031,0,Yes
111-080-030,0,Yes
111-080-034,0,Yes
090-330-003,0,Yes
090-330-001,0,Yes
090-410-002,0,Yes
093-580-024,0,Yes
093-580-011,0,Yes
111-210-038,0,Yes
111-210-032,0,Yes
111-210-040,0,Yes
111-210-001,0,Yes
111-200-005,0,Yes
111-210-023,0,Yes
093-580-014,0,Yes
117-220-023,0,Yes
117-220-036,0,Yes
117-210-043,0,Yes
093-510-014,0,Yes
093-510-008,0,Yes
093-510-020,0,Yes
093-390-021,0,Yes
093-520-020,0,Yes
093-390-020,0,Yes
093-580-029,0,Yes
093-580-006,0,Yes
116-200-010,0,Yes
116-170-070,0,Yes
116-170-059,0,Yes
116-170-086,0,Yes
116-170-061,0,Yes
093-540-030,0,Yes
093-540-018,0,Yes
093-590-008,0,Yes
111-210-029,0,Yes
111-210-008,0,Yes
111-210-012,0,Yes
111-240-002,0,Yes
111-260-021,0,Yes
097-242-019,0,Yes
083-360-043,0,Yes
095-510-040,0,Yes
090-400-012,0,Yes
090-400-009,0,Yes
117-230-009,0,Yes
117-210-080,0,Yes
117-210-063,0,Yes
117-210-062,0,Yes
117-210-010,0,Yes
117-240-011,0,Yes
117-240-016,0,Yes
111-080-018,0,Yes
111-070-021,0,Yes
111-080-008,0,Yes
097-243-007,0,Yes
097-243-004,0,Yes
097-243-019,0,Yes
097-243-022,0,Yes
097-243-025,0,Yes
095-510-027,0,Yes
095-510-012,0,Yes
095-510-014,0,Yes
097-242-014,0,Yes
097-245-016,0,Yes
097-245-018,0,Yes
097-245-021,0,Yes
097-245-024,0,Yes
097-246-012,0,Yes
097-246-009,0,Yes
097-246-006,0,Yes
090-400-030,0,Yes
097-244-002,0,Yes
097-244-005,0,Yes
097-244-025,0,Yes
097-244-022,0,Yes
098-210-014,0,Yes
097-230-029,,No
098-176-017,0,Yes
098-114-012,0,Yes
098-176-014,0,Yes
098-169-010,0,Yes
098-122-001,0,Yes
098-161-009,0,Yes
098-210-018,0,Yes
098-114-017,0,Yes
098-060-034,0,Yes
097-050-043,0,Yes
098-081-001,0,Yes
098-082-016,0,Yes
098-191-009,0,Yes
098-060-005,0,Yes
098-042-006,0,Yes
098-032-002,0,Yes
098-010-019,0,Yes
098-041-001,,No
085-301-002,0,Yes
097-181-009,0,Yes
097-181-003,0,Yes
097-181-001,0,Yes
097-050-059,0,Yes
097-164-013,0,Yes
097-084-012,0,Yes
097-073-019,0,Yes
097-072-004,0,Yes
085-330-003,0,Yes
085-303-002,0,Yes
085-124-005,0,Yes
085-124-011,0,Yes
085-330-005,0,Yes
098-294-004,0,Yes
098-111-001,0,Yes
098-200-015,0,Yes
098-232-008,,No
097-050-037,,No
098-082-001,0,Yes
098-200-020,0,Yes
098-200-041,0,Yes
098-125-003,0,Yes
098-210-024,0,Yes
098-161-007,0,Yes
098-200-016,0,Yes
098-113-001,0,Yes
098-101-009,0,Yes
098-210-027,0,Yes
098-330-001,0,Yes
098-084-001,0,Yes
098-082-006,0,Yes
098-053-004,0,Yes
098-074-009,0,Yes
098-074-007,0,Yes
098-022-013,0,Yes
098-041-005,,No
098-022-010,0,Yes
098-022-012,0,Yes
098-022-001,0,Yes
097-162-003,0,Yes
097-170-007,0,Yes
097-164-009,0,Yes
097-073-003,0,Yes
097-010-005,,No
097-073-025,0,Yes
098-312-019,,No
098-280-015,0,Yes
098-280-013,0,Yes
098-251-005,,No
098-260-011,,No
098-280-021,0,Yes
098-280-022,0,Yes
098-293-017,0,Yes
098-291-010,0,Yes
098-231-025,,No
098-231-038,0,Yes
098-111-004,0,Yes
098-112-005,0,Yes
098-112-007,0,Yes
098-166-004,0,Yes
098-210-022,0,Yes
098-168-009,0,Yes
098-142-003,0,Yes
098-103-001,0,Yes
098-085-001,0,Yes
098-060-023,0,Yes
098-085-004,0,Yes
098-072-001,0,Yes
098-072-002,0,Yes
098-072-003,0,Yes
098-051-005,0,Yes
098-052-010,0,Yes
097-050-028,0,Yes
097-200-003,0,Yes
097-193-006,0,Yes
097-192-004,0,Yes
097-100-039,0,Yes
097-093-009,0,Yes
097-093-015,0,Yes
097-091-004,0,Yes
097-100-046,0,Yes
085-132-009,0,Yes
085-341-006,0,Yes
085-344-007,,No
085-342-011,0,Yes
097-230-015,0,Yes
098-114-015,0,Yes
098-251-002,,No
098-235-002,,No
098-252-001,,No
098-280-003,0,Yes
098-121-002,0,Yes
098-167-007,0,Yes
097-230-027,,No
097-230-028,,No
098-114-007,0,Yes
097-230-032,0,Yes
098-166-003,0,Yes
098-200-024,0,Yes
098-113-003,0,Yes
098-163-008,0,Yes
097-230-014,0,Yes
098-192-005,0,Yes
098-060-025,0,Yes
098-090-003,0,Yes
098-081-012,0,Yes
098-082-013,0,Yes
097-100-044,0,Yes
098-033-004,0,Yes
098-033-003,0,Yes
098-033-001,0,Yes
098-042-011,0,Yes
097-192-003,0,Yes
097-222-011,0,Yes
097-223-001,0,Yes
097-182-009,0,Yes
097-182-008,0,Yes
097-084-020,0,Yes
097-082-008,0,Yes
097-081-005,0,Yes
085-343-004,0,Yes
085-341-001,0,Yes
085-301-001,0,Yes
085-303-004,0,Yes
097-230-022,,No
097-230-021,,No
097-040-012,,No
098-234-002,,No
098-291-003,0,Yes
098-293-025,0,Yes
098-300-003,,No
098-235-007,,No
084-092-012,0,Yes
084-092-024,0,Yes
084-092-032,0,Yes
084-051-026,0,Yes
084-232-008,,No
084-220-013,0,Yes
083-104-012,0,Yes
083-104-005,0,Yes
083-078-005,0,Yes
083-300-042,,No
098-146-005,0,Yes
098-152-003,0,Yes
098-102-004,0,Yes
098-090-016,0,Yes
098-131-001,0,Yes
098-154-009,0,Yes
083-380-036,,No
083-107-002,0,Yes
083-062-047,0,Yes
083-043-005,,No
083-380-016,,No
083-450-017,,No
083-095-003,0,Yes
083-061-044,0,Yes
083-263-008,,No
083-093-010,0,Yes
083-162-022,0,Yes
083-051-010,0,Yes
083-300-041,,No
083-300-035,,No
085-171-004,0,Yes
097-130-026,0,Yes
097-122-027,0,Yes
097-121-012,0,Yes
097-122-023,0,Yes
083-410-031,,No
083-230-071,0,Yes
083-420-039,,No
083-480-015,,No
085-072-004,0,Yes
083-410-014,,No
083-010-061,,No
083-320-012,,No
083-480-012,,No
083-320-004,,No
085-173-017,0,Yes
085-171-005,0,Yes
085-010-007,,No
085-242-019,0,Yes
085-190-010,0,Yes
085-072-013,0,Yes
085-072-012,0,Yes
085-073-002,,No
085-073-001,,No
085-190-009,0,Yes
085-326-004,0,Yes
085-321-014,0,Yes
085-290-017,0,Yes
085-325-004,0,Yes
084-220-008,,No
085-020-086,0,Yes
085-020-071,0,Yes
085-020-043,0,Yes
084-042-038,0,Yes
083-033-005,,No
083-078-004,0,Yes
098-253-004,,No
098-280-031,,No
098-151-009,0,Yes
084-103-004,0,Yes
084-103-011,0,Yes
084-101-008,0,Yes
084-102-004,0,Yes
084-102-003,0,Yes
084-220-011,0,Yes
084-220-015,0,Yes
084-140-025,0,Yes
084-140-007,0,Yes
083-074-018,0,Yes
083-078-010,0,Yes
083-071-014,0,Yes
083-102-010,0,Yes
083-108-003,0,Yes
083-033-008,,No
098-104-010,0,Yes
098-180-011,0,Yes
098-146-002,0,Yes
098-180-008,0,Yes
083-062-013,0,Yes
083-252-003,,No
083-096-003,0,Yes
083-041-007,,No
083-290-006,,No
083-162-037,0,Yes
083-091-003,0,Yes
083-095-004,0,Yes
083-263-004,,No
083-253-017,,No
083-370-007,,No
085-270-010,0,Yes
083-051-005,0,Yes
083-084-004,0,Yes
083-310-025,,No
083-085-031,0,Yes
097-112-005,0,Yes
097-111-016,0,Yes
097-121-002,0,Yes
097-111-029,0,Yes
097-122-030,0,Yes
083-400-042,,No
083-310-004,,No
083-162-031,0,Yes
083-440-014,,No
083-440-020,,No
085-124-001,0,Yes
085-330-008,0,Yes
085-251-004,0,Yes
085-260-039,0,Yes
085-105-016,0,Yes
085-105-004,0,Yes
085-104-008,0,Yes
085-162-002,0,Yes
084-082-010,0,Yes
084-082-007,0,Yes
085-010-010,,No
085-020-052,,No
085-020-088,,No
085-323-002,0,Yes
085-323-003,0,Yes
085-310-005,0,Yes
085-020-075,,No
085-310-022,0,Yes
085-310-023,0,Yes
098-320-021,,No
098-320-022,,No
098-162-011,0,Yes
098-103-009,0,Yes
084-024-005,0,Yes
084-025-018,0,Yes
084-021-007,0,Yes
084-025-008,0,Yes
083-063-010,0,Yes
084-152-001,0,Yes
084-051-016,0,Yes
084-233-002,,No
083-091-026,0,Yes
084-140-023,0,Yes
084-213-008,0,Yes
084-213-019,,No
084-213-016,0,Yes
084-211-006,,No
098-162-010,0,Yes
098-136-006,0,Yes
098-105-007,0,Yes
098-200-037,0,Yes
098-113-012,0,Yes
083-061-028,0,Yes
083-043-002,,No
083-092-002,0,Yes
083-230-077,,No
083-063-018,0,Yes
083-109-007,0,Yes
083-253-008,,No
083-330-022,,No
083-380-004,,No
083-330-026,,No
083-062-010,0,Yes
083-091-009,0,Yes
